Model Year;Mfr Name;Division;Carline;Eng Displ;# Cyl;City FE (Guide) - Conventional Fuel;Hwy FE (Guide) - Conventional Fuel;Comb FE (Guide) - Conventional Fuel;City Unadj FE - Conventional Fuel;Hwy Unadj FE - Conventional Fuel;Comb Unadj FE - Conventional Fuel;City Unrd Adj FE - Conventional Fuel;Hwy Unrd Adj FE - Conventional Fuel;Comb Unrd Adj FE - Conventional Fuel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Volkswagen Group of;Audi;S3;2,0;4;22;29;25;27;40,9;31,8747;21,8934;29,2622;24,6914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Volkswagen Group of;Audi;S5;3,0;6;20;27;23;25,2451;37,656;29,6413;19,9822;26,6184;22,5073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Volkswagen Group of;Audi;S5 Cabriolet;3,0;6;19;26;22;24,4;36,6;28,7059;19,3663;25,9337;21,8571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Volkswagen Group of;Audi;TT Coupe quattro;2,0;4;23;31;26;28,3069;42,4085;33,2879;22,9796;30,9611;25,9952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Volkswagen Group of;Audi;TT RS;2,5;5;19;29;23;23,7;38,7;28,707;19,4888;28,7774;22,8005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Volkswagen Group of;Audi;TTS Coupe;2,0;4;23;29;25;28,5;39,8;32,6746;22,706;28,6469;25,0431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Volkswagen Group of;Bentley;Continental GT;4,0;8;16;26;19;19,0591;31,5783;23,1976;15,5755;25,8394;18,9656;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Volkswagen Group of;Bentley;Continental GT;6,0;12;12;20;15;14,9;26,9;18,6423;12,3671;20,2561;14,9951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;230i Convertible;2,0;4;23;34;27;29,6733;49,5795;36,2168;23,1552;34,129;27,0724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;230i Coupe;2,0;4;24;32;27;31,4402;45,9272;36,6413;24,3964;31,8706;27,2748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;230i Coupe;2,0;4;21;32;25;26,6908;46,5078;33,0228;21,0281;32,232;24,9272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;230i xDrive Convertible;2,0;4;21;31;24;26,5245;43,9223;32,2779;20,9083;30,6152;24,3879;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;230i xDrive Coupe;2,0;4;21;31;24;26,5245;43,9223;32,2779;20,9083;30,6152;24,3879;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;430i Convertible;2,0;4;23;34;27;29,6733;49,5795;36,2168;23,1552;34,129;27,0724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;430i xDrive Convertible;2,0;4;22;32;26;28,1541;46,4226;34,2127;22,0768;32,179;25,7088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;440i Convertible;3,0;6;22;29;24;27,4401;41,9643;32,5023;21,5663;29,3784;24,4977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;440i xDrive Convertible;3,0;6;20;28;23;24,6213;39,2862;29,5921;19,5279;27,669;22,5081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;840i Convertible;3,0;6;22;29;24;27,6158;41,4033;32,4835;21,6922;29,022;24,4737;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;840i Coupe;3,0;6;23;30;25;29,1;42,7;33,9686;22,7495;29,8444;25,4747;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;840i xDrive Convertible;3,0;6;20;27;23;25,6903;37,5;29,9322;20,3053;26,5175;22,6982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;840i xDrive Coupe;3,0;6;21;27;23;26,4;38,2;30,6622;20,8185;26,9699;23,1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;M2 Competition Coupe;3,0;6;17;23;19;20,5456;31,6463;24,3966;16,5137;22,6777;18,8151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;M2 Competition Coupe;3,0;6;18;25;20;21,9429;34,6144;26,2706;17,5562;24,6374;20,1642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;M240i Convertible;3,0;6;22;30;25;28,1716;42,5641;33,2276;22,0893;29,7584;24,9871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;M240i Convertible;3,0;6;19;27;22;23,3119;38,5195;28,3483;18,5683;27,1759;21,6548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;M240i Coupe;3,0;6;22;30;25;28,1716;42,5641;33,2276;22,0893;29,7584;24,9871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;M240i Coupe;3,0;6;19;27;22;23,3119;38,5195;28,3483;18,5683;27,1759;21,6548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;M240i Coupe M Performance;3,0;6;22;30;25;28,1716;42,5641;33,2276;22,0893;29,7584;24,9871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;M240i Coupe M Performance;3,0;6;19;27;22;23,3119;38,5195;28,3483;18,5683;27,1759;21,6548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;M240i xDrive Convertible;3,0;6;22;30;25;27,6511;43,183;32,9908;21,7174;30,1495;24,8442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;M240i xDrive Coupe;3,0;6;22;30;25;27,6511;43,183;32,9908;21,7174;30,1495;24,8442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;M240i xDrive Coupe M Performance;3,0;6;22;30;25;27,6511;43,183;32,9908;21,7174;30,1495;24,8442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;M4 Convertible;3,0;6;16;22;19;20,1444;31,1733;23,9588;16,2127;22,3629;18,5025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;M4 Convertible;3,0;6;17;25;20;21,1878;35,0359;25,7717;16,994;24,9135;19,8307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;M4 Convertible Competition;3,0;6;16;22;19;20,1444;31,1733;23,9588;16,2127;22,3629;18,5025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;M4 Convertible Competition;3,0;6;17;25;20;21,1878;35,0359;25,7717;16,994;24,9135;19,8307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;M8 Competition Convertible;4,4;8;15;21;17;18,0796;29,7957;21,9665;14,6505;21,4423;17,0858;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;M8 Competition Coupe;4,4;8;15;21;17;18,0796;29,7957;21,9665;14,6505;21,4423;17,0858;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;M8 Convertible;4,4;8;15;21;17;18,0796;29,7957;21,9665;14,6505;21,4423;17,0858;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;M8 Coupe;4,4;8;15;21;17;18,0796;29,7957;21,9665;14,6505;21,4423;17,0858;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;M850i xDrive Convertible;4,4;8;17;25;20;20,9662;34,4201;25,4411;16,8285;24,5099;19,5915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;M850i xDrive Coupe;4,4;8;18;25;20;21,8908;35,7629;26,5199;17,5175;25,3886;20,3576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;CAMARO;2,0;4;22;31;25;27,4335;44,5774;33,1749;21,5616;31,0266;24,9925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;CAMARO;2,0;4;20;30;23;25,011;42,7868;30,762;19,8119;29,8992;23,3581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;CAMARO;3,6;6;19;29;22;23,55;42,3457;29,4279;18,7434;29;22,4537;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;CAMARO;3,6;6;16;26;20;20,4226;36,8502;25,5476;16,4215;26,0962;19,7097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;CAMARO;6,2;8;16;27;20;19,8428;36,9423;25,0633;16,1628;26,5308;19,6116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;CAMARO;6,2;8;13;21;16;15,314;27,028;19,0243;12,8272;21,0054;15,5519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;CAMARO;6,2;8;16;24;19;19,6;33,4;24,0765;15,8028;23,8388;18,6287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;CAMARO;6,2;8;14;20;16;16,6907;26,9378;20,1379;13,5876;19,5137;15,7384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;SPARK;1,4;4;30;38;33;39,3834;55,7444;45,3765;29,8084;37,8601;32,963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;SPARK;1,4;4;29;38;33;38,6;55,4254;44,7073;29,2865;37,6694;32,5457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;SPARK ACTIV;1,4;4;30;37;33;39,3834;55,7444;45,3765;29,8084;37;32,963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;SPARK ACTIV;1,4;4;29;37;32;38,6;55,4254;44,7073;29,2865;37;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;MUSTANG;2,3;4;21;32;25;27,1841;45,8074;33,2711;21,3827;31,7959;25,0787;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;MUSTANG;2,3;4;21;30;24;26,7714;42,9754;32,242;21,0861;30,0184;24,3461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;MUSTANG;5,0;8;16;25;19;19,3859;35,2772;24,3148;15,6413;25,0714;18,8281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;MUSTANG;5,0;8;15;24;18;18,6751;32,649;23,13;15,1032;24;18,3457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;MUSTANG BULLITT;5,0;8;14;23;17;17,7;30,8;21,8896;14,3609;23,1479;17,3194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;MUSTANG CONVERTIBLE;2,3;4;20;28;23;25,1531;40,6104;30,3518;19,9153;28;23,043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;MUSTANG CONVERTIBLE;2,3;4;20;28;23;26,7714;42,9754;32,242;20;28;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;MUSTANG CONVERTIBLE;5,0;8;15;24;18;18,936;33,9994;23,6514;15,301;24,2335;18,3437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;MUSTANG HO CONVERTIBLE;2,3;4;20;27;23;27,1841;45,8074;33,2711;20;27;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;MUSTANG HO CONVERTIBLE;2,3;4;19;26;22;24,5;36,5;28,754;19,4394;25,8687;21,8873;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;MUSTANG HO COUPE;2,3;4;20;28;23;27,1841;45,8074;33,2711;20;28;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;MUSTANG HO COUPE;2,3;4;20;27;23;25,5;38,7;30,1236;20,1673;27,2921;22,8518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;SHELBY GT350 MUSTANG;5,2;8;14;21;16;16,9;28,7;20,7366;13,7484;20,7059;16,1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;SHELBY GT500 MUSTANG;5,2;8;12;18;14;14,3772;25,166;17,8138;11,7951;18,4683;14,0853;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nissan;INFINITI;Q60;3,0;6;19;28;22;24,3499;39,7499;29,4914;19,3297;27,9665;22,4496;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nissan;INFINITI;Q60 AWD;3,0;6;19;27;22;23,6;38,2997;28,527;18,7801;27,0342;21,7714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nissan;INFINITI;Q60 AWD RED SPORT;3,0;6;19;26;21;23,8474;36,4494;28,2413;18,9617;25,8358;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nissan;INFINITI;Q60 RED SPORT;3,0;6;20;27;22;25,0475;39,4997;29,9843;19,8385;27;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;LC 500;5,0;8;16;25;19;19,3;34,5083;24,0745;15,5764;24,5678;18,6475;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;LC 500h;3,5;6;27;35;30;36,7;47,3;40,8161;26,5071;34,5781;29,6181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;RC 300;2,0;4;21;30;24;26,6286;43,1091;32,1615;20,9833;30,1028;24,2954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;RC 300 AWD;3,5;6;18;24;21;24,0431;36,2785;28,3449;18;24;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;RC 350;3,5;6;20;28;23;25,1804;39,3737;30,0559;19,9352;27,7252;22,8206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;RC 350 AWD;3,5;6;19;26;21;24,0431;36,2785;28,3449;19,1052;25,7246;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;RC F;5,0;8;16;24;19;20,4;33,3;24,707;16,3887;24,4289;19,238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;A 220;2,0;4;24;35;28;31,5;51,4;38,1458;24,4382;35,2413;28,3488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;A 220 4MATIC;2,0;4;24;34;28;30,8;48,7;36,9039;23,9483;33,5885;27,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;AMG A 35 4MATIC;2,0;4;24;31;27;30,4;44,9;35,569;23,6674;31,2288;26,5615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;AMG C 43 4MATIC (convertible);3,0;6;18;25;21;23,2;35,8;27,5659;18,4859;25,4128;21,0704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;AMG C 43 4MATIC (coupe);3,0;6;19;27;22;23,6;38;28,4518;18,7801;26,8407;21,7146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;AMG C 63 (convertible);4,0;8;17;24;20;21,2;34,3;25,5997;17,0031;24,431;19,6981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;AMG C 63 (coupe);4,0;8;17;26;20;21,2;36,2;26,0591;17,0031;25,6735;20,0502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;AMG C 63 S (convertible);4,0;8;17;24;20;21,2;34,3;25,5997;17,0031;24,431;19,6981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;AMG C 63 S (coupe);4,0;8;17;26;20;21,2;36,2;26,0591;17,0031;25,6735;20,0502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;AMG E 53 4MATIC+ (Convertible);3,0;6;20;26;23;25,7;36,8;29,7362;20,3124;26,0636;22,5517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;AMG E 53 4MATIC+ (Coupe);3,0;6;21;28;23;26,3;39,2;30,8717;20,7463;27,6137;23,3607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;AMG S 63 4MATIC+ (convertible);4,0;8;15;24;18;18,4;33,8;23,1455;14,8943;24,1023;17,9865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;C 300 (convertible);2,0;4;21;29;24;26,5996;40,9485;31,5792;20,9624;28,7324;23,8668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;C 300 (Coupe);2,0;4;22;31;25;27,7;44,6;33,3942;21,7524;31,0408;25,1372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;C 300 4MATIC (convertible);2,0;4;21;29;24;26,1996;41,5485;31,4234;20,6738;29,1143;23,7755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
